id,nome,tipo_registro,categoria_principal,categorias_secundarias,resumo,cidade,uf,rua,numero,bairro,complemento,latitude,longitude,telefone,whatsapp,email,site,instagram,horario_funcionamento,servicos_atracoes,acessibilidade,necessita_reserva,cadastur,url_origem,url_mapa,status_revisao,situacao_catalogo,alertas_catalogo,fontes_consultadas
atm_0211,Pizzaria Delivery Monteiro,empresa,Delivery de Pizza,alimentacao,"Pizzaria Delivery Monteiro é um delivery de pizza em Altamira, PA. O endereço é Tv. da Fraternidade - Boa Esperança, e o contato é (93) 99192-5273. As informações foram extraídas do Google Maps (2026-09-11).",Altamira,PA,Tv. da Fraternidade,,Boa Esperança,,"-3,1948323","-52,2077828",(93) 99192-5273,,,,,,,,,,https://www.google.com/maps/place/Pizzaria+Delivery+Monteiro/data=!4m7!3m6!1s0x9292393d74b04af5:0xbd839ee67b6eb8f!8m2!3d-3.1948323!4d-52.2077828!16s%2Fg%2F11jjtk9cps!19sChIJ9UqwdD05kpIRj-u2Z-452As?authuser=0&hl=pt-BR&g_ep=EgoyMDI2MDkwOC4wIJJjKgBIAVAD&rclk=1,"https://www.google.com/maps?q=-3.1948323,-52.2077828",revisado,Apto para conferência final,,cadastur | google_maps | youtube | visitaltamira
atm_0212,Pizzaria Fast Food Paulista,empresa,Delivery de Pizza,alimentacao,"A Pizzaria Fast Food Paulista, classificada como Delivery de Pizza, está localizada em Altamira/PA. O endereço é R. Padre Antônio Viêira, °656 - Brasília, e o contato é (93) 98417-7670. As coordenadas e o site foram obtidos via Google Maps (2026-09-11).",Altamira,PA,"R. Padre Antônio Viêira, °656",,Brasília,,"-3,1929888","-52,2089417",(93) 98417-7670,,,https://app.cardapioweb.com/pizzaria_fastfoodpaulista,,,,,,,https://www.google.com/maps/place/Pizzaria+Fast+Food+Paulista/data=!4m7!3m6!1s0x9292394c1cdff49d:0xee79601c67d8da3e!8m2!3d-3.1929888!4d-52.2089417!16s%2Fg%2F11npngcqqz!19sChIJnfTfHEw5kpIRPtrYZxxgee4?authuser=0&hl=pt-BR&g_ep=EgoyMDI2MDkwOC4wIJJjKgBIAVAD&rclk=1,"https://www.google.com/maps?q=-3.1929888,-52.2089417",revisado_com_pendencias,Revisar,pendências da fonte,cadastur | google_maps | youtube | visitaltamira
atm_0213,Roma Pizzaria,empresa,Delivery de Pizza,alimentacao,"Entidade turística consolidada: ROMA PIZZARIA, classificada como Delivery de Pizza (alimentação). Localizada em Altamira/PA, no bairro Jardim Independente II. Endereço: Alameda Brasil, 4040. Contato: (93) 99174-9546. Coordenadas: -3.2234064, -52.2220484 (Fonte: google_maps, 2026-09-11).",Altamira,PA,Alameda Brasil,4040,- Jardim Independente Ii,,"-3,2234064","-52,2220484",(93) 99174-9546,,,,,,,,,,https://www.google.com/maps/place/ROMA+PIZZARIA/data=!4m7!3m6!1s0x929247610529a2bf:0xed2e2e087a68a7fd!8m2!3d-3.2234064!4d-52.2220484!16s%2Fg%2F11njxfjlw1!19sChIJv6IpBWFHkpIR_adoegguLu0?authuser=0&hl=pt-BR&g_ep=EgoyMDI2MDkwOC4wIJJjKgBIAVAD&rclk=1,"https://www.google.com/maps?q=-3.2234064,-52.2220484",revisado_com_pendencias,Revisar,pendências da fonte,cadastur | google_maps | youtube | visitaltamira
atm_0214,Marciosburger Artesanal E Pizzas,empresa,Delivery de Pizza,alimentacao,"Marciosburger Artesanal e Pizzas é um delivery de pizza em Altamira/PA. Localizado na R. Manoel Amorim, 3496 - Jardim independente 1. Contato: (93) 99209-7776. Coordenadas: -3.2170921, -52.2324592 (Fonte: google_maps, 2026-09-11).",Altamira,PA,R. Manoel Amorim,3496,Jardim Independente 1,,"-3,2170921","-52,2324592",(93) 99209-7776,,,,,,,,,,https://www.google.com/maps/place/marciosburger+artesanal+e+pizzas/data=!4m7!3m6!1s0x92923984f296b1f5:0xb49d745f9769f89c!8m2!3d-3.2170921!4d-52.2324592!16s%2Fg%2F11ft530ms0!19sChIJ9bGW8oQ5kpIRnPhpl190nbQ?authuser=0&hl=pt-BR&g_ep=EgoyMDI2MDkwOC4wIJJjKgBIAVAD&rclk=1,"https://www.google.com/maps?q=-3.2170921,-52.2324592",revisado_com_pendencias,Revisar,pendências da fonte,cadastur | google_maps | youtube | visitaltamira
atm_0215,10° Batalhão de Polícia Rural,empresa,Departamento de Segurança Pública,seguranca,"Entidade turística consolidada: 10° Batalhão de Polícia Rural, um Departamento de Segurança Pública em Altamira-PA. O endereço é Av. Perimetral - Perpétuo Socorro, e as coordenadas são -3.2050027, -52.2201409 (Fonte: google_maps:625:83aba5d8ae). Não foi encontrado telefone específico para esta unidade.",Altamira,PA,Av. Perimetral,,Perpétuo Socorro,,"-3,2050027","-52,2201409",,,,,,,,,,,https://www.google.com/maps/place/10%C2%B0+Batalh%C3%A3o+de+Pol%C3%ADcia+Rural/data=!4m7!3m6!1s0x9292390034915183:0xb4891fd836799319!8m2!3d-3.2050027!4d-52.2201409!16s%2Fg%2F11xkxlywnd!19sChIJg1GRNAA5kpIRGZN5NtgfibQ?authuser=0&hl=pt-BR&g_ep=EgoyMDI2MDkwOC4wIJJjKgBIAVAD&rclk=1,"https://www.google.com/maps?q=-3.2050027,-52.2201409",revisado,Revisar,sem contato,cadastur | google_maps | youtube | visitaltamira | https://www.pm.pa.gov.br/orgaos-de-execucao.html
atm_0216,Polícia Científica do Pará - Coordenação Regional Iv - Sudoeste,empresa,Departamento de Segurança Pública,seguranca,"A Polícia Científica do Pará - Coordenação Regional IV - Sudoeste está localizada em Altamira/PA, no bairro Sudam. O endereço é R. Otaviano Santos, 2298. O serviço foi mencionado em uma notícia sobre perícia no imóvel (Fonte: G1, 2025). Coordenadas e site disponíveis.",Altamira,PA,R. Otaviano Santos,2298,Sudam,,"-3,2070177","-52,2192854",,,,https://www.policiacientifica.pa.gov.br/,,,realizou perícia no imóvel,,,,https://www.google.com/maps/place/Pol%C3%ADcia+Cient%C3%ADfica+do+Par%C3%A1+-+Coordena%C3%A7%C3%A3o+Regional+IV+-+Sudoeste/data=!4m7!3m6!1s0x929239a77392c97f:0x10535481f1acc5c8!8m2!3d-3.2070177!4d-52.2192854!16s%2Fg%2F11jm9w5qwl!19sChIJf8mSc6c5kpIRyMWs8YFUUxA?authuser=0&hl=pt-BR&g_ep=EgoyMDI2MDkwOC4wIJJjKgBIAVAD&rclk=1,"https://www.google.com/maps?q=-3.2070177,-52.2192854",revisado_com_pendencias,Revisar,pendências da fonte,cadastur | google_maps | youtube | visitaltamira | https://g1.globo.com/pa/para/noticia/2025/10/24/mulher-e-morta-a-tiros-dentro-de-casa-e-dois-homens-ficam-feridos-em-altamira-no-sudoeste-do-para.ghtml
atm_0217,Psf Sudam 2,empresa,Departamento de saúde pública,saude,"Entidade turística consolidada: PSF Sudam 2, um Departamento de saúde pública em Altamira/PA. O endereço é Av. Jader Barbalho, 1572-1606 - Sudam II, Altamira - PA, 68374-276. Coordenadas e dados completos obtidos via Google Maps (2026-09-11). Não há pendências de verificação.",Altamira,PA,"Av. Jader Barbalho, 1572-1606",,Sudam Ii,,"-3,2078125","-52,2253577",,,,,,,,,,,https://www.google.com/maps/place/PSF+Sudam+2/data=!4m7!3m6!1s0x92923865b149c26d:0xb51bec084ba18a9e!8m2!3d-3.2078125!4d-52.2253577!16s%2Fg%2F11c6cxnbg6!19sChIJbcJJsWU4kpIRnoqhSwjsG7U?authuser=0&hl=pt-BR&g_ep=EgoyMDI2MDkwOC4wIJJjKgBIAVAD&rclk=1,"https://www.google.com/maps?q=-3.2078125,-52.2253577",revisado,Revisar,sem contato,cadastur | google_maps | youtube | visitaltamira
atm_0218,Chácara 3 Corações,empresa,Desenvolvimento de moradias,atrativos,"A entidade mais relevante é 'Chácara 3 corações' (google_maps:496:83aba5d8ae), classificada como Desenvolvimento de moradias em Altamira/PA. O endereço é R. Água Boa, 782 - Mutirão, Altamira - PA, com coordenadas e telefone de contato disponíveis (fonte: google_maps, data: 2026-09-11). Foi selecionado o telefone de 'Chácara 3M' (google_maps:502:83aba5d8ae) por ser o único contato telefônico disponível entre as opções.",Altamira,PA,R. Água Boa,782,Mutirão,,"-3,1673013","-52,2235914",(93) 99123-5620,,,,,,,,,,https://www.google.com/maps/place/Ch%C3%A1cara+Altamira/data=!4m7!3m6!1s0x9292393521b6b6ad:0x6107bac594b27af8!8m2!3d-3.1896673!4d-52.2403956!16s%2Fg%2F11scfgcg_m!19sChIJrba2ITU5kpIR-HqylMW6B2E?authuser=0&hl=pt-BR&g_ep=EgoyMDI2MDkwOC4wIJJjKgBIAVAD&rclk=1,"https://www.google.com/maps?q=-3.1673013,-52.2235914",revisado_com_pendencias,Revisar,pendências da fonte,cadastur | google_maps | youtube | visitaltamira
atm_0219,Chácara Altamira,empresa,Desenvolvimento de moradias,atrativos,"Entidade consolidada como Chácara Altamira, classificada como Desenvolvimento de moradias e atrativos. Localizada em Altamira, PA. Endereço: RQ65+4R - Altamira, PA. Coordenadas: Lat -3.1896673, Lon -52.2403956 (Fonte: google_maps, 2026-09-11).",Altamira,PA,,,,,"-3,1896673","-52,2403956",,,,,,,,,,,https://www.google.com/maps/place/Ch%C3%A1cara+Altamira/data=!4m7!3m6!1s0x9292393521b6b6ad:0x6107bac594b27af8!8m2!3d-3.1896673!4d-52.2403956!16s%2Fg%2F11scfgcg_m!19sChIJrba2ITU5kpIR-HqylMW6B2E?authuser=0&hl=pt-BR&g_ep=EgoyMDI2MDkwOC4wIJJjKgBIAVAD&rclk=1,"https://www.google.com/maps?q=-3.1896673,-52.2403956",revisado,Revisar,sem contato,cadastur | google_maps | youtube | visitaltamira
atm_0220,Chácara R & F,empresa,Desenvolvimento de moradias,atrativos,"A entidade turística Chácara R & F foi consolidada usando os dados mais específicos de uma das fontes do Google Maps (ID: google_maps:472:83aba5d8ae). A categoria principal é Desenvolvimento de moradias, localizada em Altamira, PA. O endereço é Altamira, PA, 68371-028, com coordenadas -3.2042366, -52.2078877. Foi priorizada a evidência mais completa e nome correspondente ao alvo.",Altamira,PA,,,,,"-3,2042366","-52,2078877",,,,,,,,,,,https://www.google.com/maps/place/Ch%C3%A1cara+Altamira/data=!4m7!3m6!1s0x9292393521b6b6ad:0x6107bac594b27af8!8m2!3d-3.1896673!4d-52.2403956!16s%2Fg%2F11scfgcg_m!19sChIJrba2ITU5kpIR-HqylMW6B2E?authuser=0&hl=pt-BR&g_ep=EgoyMDI2MDkwOC4wIJJjKgBIAVAD&rclk=1,"https://www.google.com/maps?q=-3.2042366,-52.2078877",revisado_com_pendencias,Revisar,sem contato | pendências da fonte,cadastur | google_maps | youtube | visitaltamira
atm_0221,Chácara Ras,empresa,Desenvolvimento de moradias,atrativos,"A entidade ""Chácara RAS"" foi consolidada usando os dados da ocorrência mais relevante (google_maps:488:83aba5d8ae). A categoria principal é Desenvolvimento de moradias, localizada em Altamira/PA. O endereço é Altamira, PA, 68371-028. Coordenadas: Lat -3.2044849, Lon -52.2078729 (Fonte: google_maps, 2026-09-11).",Altamira,PA,,,28,,"-3,2044849","-52,2078729",,,,,,,,,,,https://www.google.com/maps/place/CH%C3%81CARA+A%C3%87A%C3%8D+RUSSO/data=!4m7!3m6!1s0x929237539b59b555:0x15908d1cba62fc4f!8m2!3d-3.1734369!4d-52.1807034!16s%2Fg%2F11m8_8rtvd!19sChIJVbVZm1M3kpIRT_xiuhyNkBU?authuser=0&hl=pt-BR&g_ep=EgoyMDI2MDkwOC4wIJJjKgBIAVAD&rclk=1,"https://www.google.com/maps?q=-3.2044849,-52.2078729",revisado,Revisar,sem contato,cadastur | google_maps | youtube | visitaltamira
atm_0222,Chácara Soares,empresa,Desenvolvimento de moradias,atrativos,"Consolidado o registro de Chácara Soares em Altamira/PA, utilizando dados da fonte google_maps:470:83aba5d8ae. A categoria principal é Desenvolvimento de moradias, com endereço em Assurini. Coordenadas e contatos específicos foram priorizados.",Altamira,PA,Travessão Caja I,,Assurini,,"-3,2041858","-52,207689",,,,,,,,,,,https://www.google.com/maps/place/Ch%C3%A1cara/data=!4m7!3m6!1s0x929239006c4d5dc9:0x3cbd3eb3b0bfa80c!8m2!3d-3.1696292!4d-52.2232823!16s%2Fg%2F11z65h3qjc!19sChIJyV1NbAA5kpIRDKi_sLM-vTw?authuser=0&hl=pt-BR&g_ep=EgoyMDI2MDkwOC4wIJJjKgBIAVAD&rclk=1,"https://www.google.com/maps?q=-3.2041858,-52.207689",revisado_com_pendencias,Revisar,sem contato | pendências da fonte,cadastur | google_maps | youtube | visitaltamira
atm_0223,Chácara Sonho Meu (Fabio),empresa,Desenvolvimento de moradias,atrativos,Entidade turística 'Chácara Sonho Meu (Fabio)' em Altamira/PA. Classificada como Desenvolvimento de moradias e atrativos. Endereço e coordenadas obtidos via Google Maps (2026-09-11).,Altamira,PA,,,,,"-3,1733454","-52,2445989",,,,,,,,,,,https://www.google.com/maps/place/Ch%C3%A1cara+Sonho+Meu+%28Fabio%29/data=!4m7!3m6!1s0x929239000966b17d:0x1aad0735751773d3!8m2!3d-3.1733454!4d-52.2445989!16s%2Fg%2F11w58z23vs!19sChIJfbFmCQA5kpIR03MXdTUHrRo?authuser=0&hl=pt-BR&g_ep=EgoyMDI2MDkwOC4wIJJjKgBIAVAD&rclk=1,"https://www.google.com/maps?q=-3.1733454,-52.2445989",revisado,Revisar,sem contato,cadastur | google_maps | youtube | visitaltamira
atm_0224,Parque Das Laranjeiras - Altamira,empresa,Desenvolvimento de moradias,atrativos,"Entidade turística consolidada: Parque das Laranjeiras - Altamira, em Altamira/PA. A categoria principal é 'Desenvolvimento de moradias', com secundária 'atrativos'. O endereço é Ibiza, Altamira - PA. Coordenadas e dados extraídos do Google Maps (2026-09-11).",Altamira,PA,Ibiza,,Pa,,"-3,2295019","-52,2486028",,,,,,,,,,,https://www.google.com/maps/place/Parque+das+Laranjeiras+-+Altamira/data=!4m7!3m6!1s0x9292470a81f5b0c1:0xb9b43544bedbe00b!8m2!3d-3.2295019!4d-52.2486028!16s%2Fg%2F11sr6hjygb!19sChIJwbD1gQpHkpIRC-DbvkQ1tLk?authuser=0&hl=pt-BR&g_ep=EgoyMDI2MDkwOC4wIJJjKgBIAVAD&rclk=1,"https://www.google.com/maps?q=-3.2295019,-52.2486028",revisado_com_pendencias,Revisar,sem contato | pendências da fonte,cadastur | google_maps | youtube | visitaltamira
atm_0225,André Mix Drogaria E Supermercado,empresa,Drogaria,farmacias,"André Mix Drogaria e Supermercado é uma drogaria/farmácia localizada em Altamira/PA, no bairro Jardim Independente I. O endereço é R. José Umbelino de Oliveira, N° 3926. Contato: (93) 99222-5289. Coordenadas: -3.2202454, -52.2267595 (Fonte: google_maps, 2026-09-11).",Altamira,PA,R. José Umbelino de Oliveira,3926,Jardim Independente I,,"-3,2202454","-52,2267595",(93) 99222-5289,,,,,,,,,,https://www.google.com/maps/place/Andr%C3%A9+Mix+Drogaria+e+Supermercado/data=!4m7!3m6!1s0x9292472cd6eafa6f:0x31a70861f8a988b3!8m2!3d-3.2202454!4d-52.2267595!16s%2Fg%2F11vd3q2xwg!19sChIJb_rq1ixHkpIRs4ip-GEIpzE?authuser=0&hl=pt-BR&g_ep=EgoyMDI2MDkwOC4wIJJjKgBIAVAD&rclk=1,"https://www.google.com/maps?q=-3.2202454,-52.2267595",revisado_com_pendencias,Revisar,pendências da fonte,cadastur | google_maps | youtube | visitaltamira
atm_0226,Big Farma,empresa,Drogaria,farmacias,"Big Farma é uma drogaria localizada em Altamira, PA, na Av. João Coelho, 883, bairro Brasília. O contato é (93) 3515-4344. As coordenadas são -3.1937733, -52.2141517 (Fonte: google_maps, 2026-09-11). Foi priorizado o preenchimento completo com dados de uma única fonte verificada.",Altamira,PA,Av. João Coelho,883,Brasília,,"-3,1937733","-52,2141517",(93) 3515-4344,,,,,,,,,,https://www.google.com/maps/place/Big+Farma/data=!4m7!3m6!1s0x9292384870355373:0x76c74bce3ea9846d!8m2!3d-3.1937733!4d-52.2141517!16s%2Fg%2F1tf32g1q!19sChIJc1M1cEg4kpIRbYSpPs5Lx3Y?authuser=0&hl=pt-BR&g_ep=EgoyMDI2MDkwOC4wIJJjKgBIAVAD&rclk=1,"https://www.google.com/maps?q=-3.1937733,-52.2141517",revisado,Apto para conferência final,,cadastur | google_maps | youtube | visitaltamira
atm_0227,Confiança Drug Store,empresa,Drogaria,farmacias,"Confiança Drug Store é uma drogaria localizada em Altamira/PA. O endereço é Av. Djalma Dutra, 2145 - 2145 - Independente II, Altamira - PA, 68371-163. O contato telefônico é (93) 3515-9599. As coordenadas são -3.2083984, -52.2141351 (Fonte: google_maps, 2026-09-11).",Altamira,PA,Av. Djalma Dutra,2145,Independente Ii,2145,"-3,2083984","-52,2141351",(93) 3515-9599,,,,,,,,,,https://www.google.com/maps/place/Confian%C3%A7a+Drug+Store/data=!4m7!3m6!1s0x92923876c79b29d9:0xa150348851ffc625!8m2!3d-3.2083984!4d-52.2141351!16s%2Fg%2F11b6d4g0tl!19sChIJ2Smbx3Y4kpIRJcb_UYg0UKE?authuser=0&hl=pt-BR&g_ep=EgoyMDI2MDkwOC4wIJJjKgBIAVAD&rclk=1,"https://www.google.com/maps?q=-3.2083984,-52.2141351",revisado_com_pendencias,Revisar,pendências da fonte,cadastur | google_maps | youtube | visitaltamira
atm_0228,Droga Minas,empresa,Drogaria,farmacias,"Entidade turística consolidada: Droga Minas, uma drogaria em Altamira/PA. O endereço é Av. João Coelho, 959 - Brasília, e o contato é (93) 3515-3388. As coordenadas e informações foram extraídas do Google Maps (2026-09-11).",Altamira,PA,Av. João Coelho,959,Brasília,,"-3,1991367","-52,2101017",(93) 3515-3388,,,,,,,,,,https://www.google.com/maps/place/Droga+Minas/data=!4m7!3m6!1s0x929238486760b4df:0x21d62f0975640a4d!8m2!3d-3.1991367!4d-52.2101017!16s%2Fg%2F1tt1j8x6!19sChIJ37RgZ0g4kpIRTQpkdQkv1iE?authuser=0&hl=pt-BR&g_ep=EgoyMDI2MDkwOC4wIJJjKgBIAVAD&rclk=1,"https://www.google.com/maps?q=-3.1991367,-52.2101017",revisado_com_pendencias,Revisar,pendências da fonte,cadastur | google_maps | youtube | visitaltamira
atm_0229,Drogashop,empresa,Drogaria,farmacias,"DrogaSHOP é uma drogaria localizada em Altamira, PA, no Centro. O endereço é R. 7 de Setembro, 2130A, e pode ser contatado pelo telefone (93) 99168-6533. O site é http://www.drogashop.com/. As coordenadas são -3.2088146, -52.213499 (Fonte: google_maps, 2026-09-11).",Altamira,PA,"R. 7 de Setembro, 2130A",,Centro,,"-3,2088146","-52,213499",(93) 99168-6533,,,http://www.drogashop.com/,,,,,,,https://www.google.com/maps/place/DrogaSHOP/data=!4m7!3m6!1s0x92923904279a4129:0xb140d96067e02971!8m2!3d-3.2088146!4d-52.213499!16s%2Fg%2F11q2yf_9dk!19sChIJKUGaJwQ5kpIRcSngZ2DZQLE?authuser=0&hl=pt-BR&g_ep=EgoyMDI2MDkwOC4wIJJjKgBIAVAD&rclk=1,"https://www.google.com/maps?q=-3.2088146,-52.213499",revisado,Apto para conferência final,,cadastur | google_maps | youtube | visitaltamira
atm_0230,Drogaria Amazônia,empresa,Drogaria,farmacias,"Consolidado o registro da Drogaria Amazônia em Altamira/PA, utilizando os dados da fonte google_maps:268:83aba5d8ae. A drogaria é classificada como Drogaria/farmacias, localizada no Centro, com endereço em Tv. Pedro Gomes, 632. Coordenadas e informações de contato são baseadas nesta ocorrência.",Altamira,PA,Tv. Pedro Gomes,632,Centro,,"-3,2085027","-52,2149144",,,,,,,,,,,https://www.google.com/maps/place/Drogaria+Amaz%C3%B4nia/data=!4m7!3m6!1s0x9292386d06c2f339:0xf9ee555180c695d1!8m2!3d-3.2085027!4d-52.2149144!16s%2Fg%2F1ptxsz5dg!19sChIJOfPCBm04kpIR0ZXGgFFV7vk?authuser=0&hl=pt-BR&g_ep=EgoyMDI2MDkwOC4wIJJjKgBIAVAD&rclk=1,"https://www.google.com/maps?q=-3.2085027,-52.2149144",revisado,Revisar,sem contato,cadastur | google_maps | youtube | visitaltamira
atm_0231,Drogaria Atacadão Bahia / Laboclin,empresa,Drogaria,farmacias,"A entidade ""Drogaria Atacadão Bahia / Laboclin"" foi consolidada usando os dados da ocorrência mais específica (ID: google_maps:275:83aba5d8ae). A categoria principal é Drogaria, localizada em Altamira/PA, com endereço em R. Manjericão - Jardim Altamira. O telefone e o site foram registrados com base nesta fonte.",Altamira,PA,R. Manjericão,,Jardim Altamira,,"-3,1952636","-52,2274454",(93) 99198-4498,,,,,,,,,,https://www.google.com/maps/place/Drogaria+Atacad%C3%A3o+Bahia+Djalma+%7C+Farm%C3%A1cia+em+Altamira/data=!4m7!3m6!1s0x9292474911c7bee3:0xd85b8191b2bb33f4!8m2!3d-3.2082196!4d-52.2143647!16s%2Fg%2F11jl3kz6hw!19sChIJ477HEUlHkpIR9DO7spGBW9g?authuser=0&hl=pt-BR&g_ep=EgoyMDI2MDkwOC4wIJJjKgBIAVAD&rclk=1,"https://www.google.com/maps?q=-3.1952636,-52.2274454",revisado,Apto para conferência final,,cadastur | google_maps | youtube | visitaltamira
atm_0232,Drogaria Atacadão Bahia Mutirão Loja 2,empresa,Drogaria,farmacias,"Drogaria Atacadão Bahia Mutirão Loja 2 em Altamira/PA. Endereço: Esquina com a - Av Bom Jesus, Acesso Sete. Contato: (93) 99107-1812. Site: https://linklist.bio/contatosatacadaobahia. A categoria principal é Drogaria, com informações de fonte do Google Maps (2026-09-11 12:21:25). Pendências: Nenhuma.",Altamira,PA,Esquina Com A,,"Av Bom Jesus, Acesso Sete",,"-3,1866239","-52,2099307",(93) 99107-1812,,,https://linklist.bio/contatosatacadaobahia,,,,,,,https://www.google.com/maps/place/ATACAD%C3%83O+BAHIA/data=!4m7!3m6!1s0x929238352ccdcd4b:0xa483223f20613fd1!8m2!3d-3.1857062!4d-52.2102619!16s%2Fg%2F11v037bp9w!19sChIJS83NLDU4kpIR0T9hID8ig6Q?authuser=0&hl=pt-BR&g_ep=EgoyMDI2MDkwOC4wIJJjKgBIAVAD&rclk=1,"https://www.google.com/maps?q=-3.1866239,-52.2099307",revisado,Apto para conferência final,,cadastur | google_maps | youtube | visitaltamira | https://avaliacoesbrasil.com/loja-de-roupa/manaus/atacadao-norte-mutirao/
atm_0233,Drogaria Batista,empresa,Drogaria,farmacias,"Drogaria Batista, uma drogaria em Altamira/PA, localizada na Tv. Salim Mauad, 43 - Esplanada do Xingu. O contato é (93) 3515-1359. As informações foram extraídas do Google Maps em 11/09/2026.",Altamira,PA,Tv. Salim Mauad,43,Esplanada do Xingu,,"-3,2090964","-52,2156371",(93) 3515-1359,,,,,,,,,,https://www.google.com/maps/place/Drogaria+Batista/data=!4m7!3m6!1s0x92924789ded8bbcb:0x6fc0538f8e8bdc14!8m2!3d-3.2090964!4d-52.2156371!16s%2Fg%2F1tdrgfp8!19sChIJy7vY3olHkpIRFNyLjo9TwG8?authuser=0&hl=pt-BR&g_ep=EgoyMDI2MDkwOC4wIJJjKgBIAVAD&rclk=1,"https://www.google.com/maps?q=-3.2090964,-52.2156371",revisado,Apto para conferência final,,cadastur | google_maps | youtube | visitaltamira
